id,label,label:confidence,word1,word2
1149037887,unrelated,1,seize,worthless
1149037889,unrelated,1,decently,upset
1149037909,unrelated,0.7131,scarcely,no.
1149037922,unrelated,1,simply,want
1149037932,unrelated,1,well-to-do,stiff
1149037936,antonym,0.6321,spiritism,worldliness
1149037943,unrelated,1,narrow,undetermined
1149037952,antonym,1,equal,dissimilar
1149037957,other,0.6428,hatless,hat
1149037988,unrelated,1,discover,c
1149038001,unrelated,1,plumb,dirty
1149038005,unrelated,1,slightly,yearn
1149038006,unrelated,0.6644,hail,go
1149038017,unrelated,1,upright,nah
1149038030,unrelated,1,fierce,easily
1149038035,unrelated,1,none,grade
1149038085,unrelated,1,unknown,bang
1149038102,unrelated,1,sore,compensate
1149038117,antonym,0.6321,lousy,mighty
1149038131,antonym,0.6644,inaccurate,rightful
1149038134,antonym,1,limited,unabated
1149038164,antonym,1,conformity,nonconformity
1149038174,unrelated,1,ice,receive
1149038189,other,0.6644,posterior,sooner
1149038231,antonym,0.721,unable,available
1149038234,unrelated,1,evil,right-hand
1149038239,unrelated,1,runnel,idle
1149038242,unrelated,1,nestling,significant
1149038255,unrelated,1,hanker,unimportant
1149038265,unrelated,1,tolerate,inconsistent
1149038275,unrelated,1,chitchat,jawless
1149038292,unrelated,1,flesh,none
1149038299,unrelated,1,punk,tender
1149038301,antonym,1,normal,outre
1149038310,paraphrase,0.3853,plus,anymore
1149038328,unrelated,1,right,detriment
1149038357,unrelated,1,easy,pall
1149038364,unrelated,1,ephemeral,failing
1149038368,unrelated,1,list,hold
1149038403,unrelated,1,interesting,big
1149038416,unrelated,1,as,grim
1149038419,paraphrase,1,okay,right
1149038442,unrelated,1,minus,level
1149038447,unrelated,1,finish,far
1149038456,antonym,1,reverent,irreverent
1149038469,unrelated,0.6364,unknown,decide
1149038477,unrelated,1,bogus,mightily
1149038479,antonym,1,piousness,impiety
1149038496,unrelated,1,right,knockout
1149038518,unrelated,0.7131,undesirable,effective
1149038525,unrelated,1,minimal,practically
1149038536,paraphrase,0.6147,ill,ghastly
1149038542,unrelated,1,rift,keep
1149038638,unrelated,1,poorly,readily
1149038641,antonym,1,finish,incomplete
1149038653,antonym,1,explicit,implicit
1149038655,unrelated,1,hold,incompatible
1149038656,unrelated,1,risky,table
1149038664,antonym,1,incompatible,possible
1149038694,unrelated,0.6977,intricate,easily
1149038703,antonym,0.6977,renew,unregenerate
1149038705,antonym,1,sympatric,allopatric
1149038724,unrelated,1,authorize,ambiguous
1149038729,antonym,1,rapidly,slowly
1149038736,antonym,1,requirement,unnecessary
1149038740,unrelated,1,cold,thoroughly
1149038761,unrelated,1,decently,bogus
1149038768,unrelated,0.6147,risky,badly
1149038772,unrelated,1,easily,grating
1149038786,unrelated,1,defective,interesting
1149038813,unrelated,1,rightfield,unreal
1149038818,unrelated,1,seat,allow
1149038838,antonym,1,spiritless,spirited
1149038841,unrelated,1,powerful,erroneous
1149038844,unrelated,0.6364,well,weird
1149038849,unrelated,1,inappropriate,sufficient
1149038875,unrelated,1,so,few
1149038888,other,0.3679,naught,one
1149038899,unrelated,1,nice,secure
1149038905,unrelated,1,altogether,huh
1149038912,unrelated,0.666,good,grime
1149038914,unrelated,1,terribly,real
1149038919,unrelated,1,seldom,fountainhead
1149038921,unrelated,1,tawdry,soft
1149038924,paraphrase,1,full,entirely
1149038932,unrelated,1,impact,untouched
1149038950,unrelated,0.3853,aggregate,completely
1149038951,unrelated,0.7131,right,purge
1149038979,unrelated,1,huh,hanker
1149038983,unrelated,1,obvious,knockout
1149039003,unrelated,1,outrageous,correctly
1149039004,unrelated,1,ambiguous,light
1149039010,unrelated,1,unlimited,settle
1149039013,unrelated,1,skillful,little
1149039041,unrelated,1,represent,l
1149039054,unrelated,1,never-ending,inconstant
1149039086,unrelated,1,bad,possible
1149039096,unrelated,0.6977,bob,head
1149039104,antonym,1,lawless,legalize
1149039105,unrelated,1,non,evening
1149039113,antonym,0.3853,hardheaded,feasible
1149039128,unrelated,0.7131,expel,charge
1149039138,antonym,1,many-sided,unilateral
1149039145,unrelated,1,good,cast
1149039184,unrelated,1,unlikely,easygoing
1149039199,unrelated,1,orthogonal,significant
1149039237,antonym,1,good,cruddy
1149039249,unrelated,1,working,sour
1149039254,unrelated,1,moderately,right
1149039266,unrelated,1,complicated,tardily
1149039271,unrelated,1,hanker,time
1149039278,paraphrase,0.6683,helpful,utile
1149039320,unrelated,1,eventide,still
1149039322,antonym,1,normal,weirdo
