id,label,label:confidence,word1,word2
1149037321,antonym,1,dysphoria,euphoria
1149037322,unrelated,1,simply,so
1149037323,antonym,0.6988,poise,imbalance
1149037324,antonym,1,phony,honest
1149037325,unrelated,0.3409,circumstantially,unsurprisingly
1149037326,unrelated,1,no,forge
1149037327,unrelated,1,classified,discourage
1149037328,unrelated,1,compensate,outrageous
1149037329,unrelated,1,fresh,civilized
1149037330,antonym,0.6592,limit,undefined
1149037331,unrelated,0.6396,visualise,ground
1149037332,antonym,0.6478,multilane,single-lane
1149037333,antonym,0.6498,troubled,untroubled
1149037334,unrelated,1,fake,flop
1149037335,unrelated,1,anymore,adequate
1149037336,unrelated,1,substantially,uncommon
1149037337,unrelated,1,restrict,unqualified
1149037338,unrelated,1,material,less
1149037339,unrelated,1,unsuccessful,discipline
1149037340,unrelated,0.6445,rotten,dependable
1149037341,unrelated,1,defective,table
1149037342,unrelated,1,cling,unstuck
1149037343,unrelated,0.7093,more,simply
1149037344,unrelated,1,intricate,slowly
1149037345,unrelated,1,uncertain,hump
1149037346,unrelated,1,comfortably,franklin
1149037347,unrelated,1,claim,diligence
1149037348,antonym,0.6651,hardly,easy
1149037349,unrelated,1,possible,farcical
1149037350,unrelated,1,application,screw
1149037351,unrelated,0.6331,scarce,satisfactory
1149037352,unrelated,1,down,easily
1149037353,antonym,0.6593,flexion,extension
1149037354,unrelated,1,insane,unspoilt
1149037355,antonym,1,unclear,clearly
1149037356,unrelated,1,down,intimately
1149037357,antonym,1,pairing,separation
1149037358,paraphrase,0.6782,badly,defective
1149037359,unrelated,1,seize,misguided
1149037360,antonym,1,mandatory,optional
1149037361,unrelated,1,near,dreadful
1149037362,antonym,0.6933,eastward,west
1149037363,unrelated,0.6285,fix,identify
1149037364,unrelated,0.6688,insufferable,attainable
1149037365,unrelated,1,undesirable,seize
1149037366,unrelated,1,prodigious,up
1149037367,unrelated,0.6758,law,entitle
1149037368,unrelated,1,assign,indeterminate
1149037369,unrelated,0.6576,outside,there
1149037370,unrelated,1,fake,adjust
1149037371,unrelated,0.6338,sufficiency,shortfall
1149037372,unrelated,1,expensive,punk
1149037373,unrelated,0.6501,ill,beneficial
1149037374,unrelated,1,remnant,beginning
1149037375,unrelated,0.6585,disregard,notice
1149037376,antonym,1,unlimited,limit
1149037377,antonym,1,questionable,certainly
1149037378,unrelated,0.671,rearward,here
1149037379,antonym,1,correct,misguide
1149037380,unrelated,1,upright,cruel
1149037381,unrelated,1,portray,absent
1149037382,unrelated,0.6633,acceptable,hapless
1149037383,antonym,1,punishment,reward
1149037384,unrelated,1,rugged,well-heeled
1149037385,unrelated,0.6858,tenacious,limited
1149037386,unrelated,1,bad,jolly
1149037387,antonym,1,unclear,sure
1149037388,unrelated,1,curt,tall
1149037389,unrelated,1,enactment,refrain
1149037390,unrelated,1,ass,top
1149037391,unrelated,0.6029,nice,unfit
1149037392,unrelated,1,inconsiderable,all-encompassing
1149037393,unrelated,1,painful,unspoilt
1149037394,unrelated,1,mad,respectable
1149037395,unrelated,0.6556,hardworking,light
1149037396,antonym,1,lose,win
1149037397,other,0.3477,good,ineffective
1149037398,unrelated,0.6642,amiss,thoroughly
1149037399,antonym,0.6673,okey,improper
1149037400,unrelated,0.3706,long,express
1149037401,unrelated,1,admittedly,incorrect
1149037402,unrelated,1,confirmatory,lineal
1149037403,unrelated,1,surprising,disjointed
1149037404,unrelated,1,right-hand,TRUE
1149037405,unrelated,1,fake,chastise
1149037406,unrelated,1,rhythm,square
1149037407,unrelated,1,possible,pitiful
1149037408,unrelated,0.6426,bizarre,correct
1149037409,unrelated,0.6789,bear,name
1149037410,unrelated,1,still,no.
1149037411,antonym,0.667,deficiency,adequacy
1149037412,antonym,1,conceivable,unimaginable
1149037413,antonym,1,necessity,futile
1149037414,unrelated,1,sparse,thicken
1149037415,unrelated,1,permissible,nix
1149037416,unrelated,0.6428,elusive,executable
1149037417,unrelated,1,build,none
1149037418,unrelated,0.6326,low-down,feasible
1149037419,antonym,1,excitement,calmness
1149037420,unrelated,1,difficult,sly
1149037421,unrelated,1,correctly,normal
1149037422,unrelated,1,declension,improvement
1149037423,unrelated,0.6591,prosperous,hardworking
1149037424,unrelated,1,furthermore,sole
1149037425,unrelated,1,economize,wife
1149037426,unrelated,0.6474,hungry,okay
1149037427,unrelated,0.6629,intimately,awry
1149037428,unrelated,1,real,hardly
1149037429,antonym,1,typically,atypically
1149037430,unrelated,1,bingle,double
1149037431,unrelated,0.6642,completely,les
1149037432,antonym,0.6658,nonfat,fatty
1149037433,unrelated,1,crazy,applicable
1149037434,unrelated,1,simply,likewise
1149037435,unrelated,1,conscienceless,acceptable
1149037436,unrelated,1,off,influence
1149037437,unrelated,1,full,undesirable
1149037438,unrelated,0.6751,impossible,unable
1149037439,unrelated,1,bonk,jaydee
1149037440,antonym,0.647,treacherous,acceptable
1149037441,unrelated,0.6726,effective,stillborn
1149037442,unrelated,0.6384,poor,skilful
1149037443,antonym,1,powerfully,weakly
1149037444,unrelated,0.6344,indigene,nonnative
1149037445,unrelated,1,aright,hard
1149037446,unrelated,0.6785,short,appropriate
1149037447,unrelated,1,lone,have
1149037448,unrelated,1,lower,soh
1149037449,unrelated,1,screw,unclear
1149037450,unrelated,1,alter,intact
1149037451,unrelated,1,payoff,penalty
1149037452,antonym,0.6843,botany,fauna
1149037453,antonym,0.6874,ease,discomfort
1149037454,unrelated,1,unusual,plebeian
1149037455,antonym,0.6449,rickety,strongly
1149037456,antonym,0.7048,good,gaga
1149037457,antonym,1,hypothermia,hyperthermia
1149037458,unrelated,0.667,hanker,seldom
1149037459,unrelated,1,sight,specific information
1149037460,unrelated,0.6445,misguided,reliable
1149037461,unrelated,0.682,designate,unclassified
1149037462,unrelated,1,parting,framework
1149037463,unrelated,1,sound,cruel
1149037464,antonym,1,happy,angry
1149037465,unrelated,1,tough,well-off
1149037466,unrelated,1,counterfeit,decently
1149037467,unrelated,1,assortment,declassification
1149037468,antonym,0.6629,vitiate,validate
1149037469,unrelated,0.6544,obscene,satisfactory
1149037470,unrelated,0.7157,prejudicial,condom
1149037471,unrelated,1,finely,TRUE
1149037472,unrelated,1,estimable,cold
1149037473,unrelated,0.6579,person,immortal
1149037474,unrelated,1,acquit,inconclusive
1149037475,unrelated,1,exterior,gonna
1149037476,antonym,1,outwardly,internally
1149037477,unrelated,1,sufficient,down
1149037478,unrelated,1,anymore,near
1149037479,unrelated,1,penis,nonmember
1149037480,unrelated,1,interesting,badness
1149037481,unrelated,1,applicable,retch
1149037482,unrelated,0.6424,learn,identify
1149037483,unrelated,1,honorable,pretty
1149037484,unrelated,0.6583,hover,rush
1149037485,unrelated,0.6794,less,silent
1149037486,unrelated,0.3377,partly,scarce
1149037487,unrelated,1,fix,sufficient
1149037488,unrelated,0.6655,good,place
1149037489,unrelated,1,easy,cauterize
1149037490,antonym,0.633,acceptable,excessive
1149037491,unrelated,0.6411,publicity,demotion
1149037492,unrelated,1,juke,TRUE
1149037493,antonym,1,wise,foolish
1149037494,unrelated,0.6326,heavily,comfortable
1149037495,unrelated,1,rough,proficient
1149037496,antonym,0.6771,good,unfit
1149037497,antonym,1,difficile,easy
1149037498,unrelated,1,unnecessary,conquer
1149037499,unrelated,1,pretty,ripe
1149037500,unrelated,1,birth,d
1149037501,unrelated,1,abuse,rectify
1149037502,unrelated,0.6654,insignificant,plenty
1149037503,unrelated,0.712,easy,pugnacious
1149037505,unrelated,1,adequately,knockout
1149037506,unrelated,0.7017,engagement,unemployment
1149037507,unrelated,1,yearn,card
1149037508,unrelated,1,vocalic,consonantal
1149037509,unrelated,1,mightily,weird
1149037510,unrelated,1,flush,actually
1149037511,unrelated,1,necessary,needle
1149037512,unrelated,0.6504,superlative,bottom
1149037513,unrelated,1,no,scourge
1149037514,unrelated,1,reserve,can
1149037515,unrelated,0.6328,unjustified,decent
1149037516,unrelated,1,stark,less
1149037517,antonym,1,conclusive,inconclusive
1149037518,unrelated,1,acceptable,sufficient
1149037519,unrelated,1,nowadays,farther
1149037520,unrelated,1,waive,claim
1149037521,unrelated,1,caul,unveil
1149037522,unrelated,1,sight,additional details
1149037523,unrelated,1,chummy,thin
1149037524,unrelated,1,aright,miserable
1149037525,unrelated,1,object,implement
1149037526,unrelated,1,harbour,name
1149037527,unrelated,1,refusal,assume
1149037528,antonym,0.5995,bundle,unpack
1149037529,unrelated,1,nice,uncollectible
1149037530,unrelated,0.7381,equal,insignificant
1149037531,unrelated,0.6589,undetermined,acknowledge
1149037532,unrelated,1,fair,damage
1149037533,unrelated,0.6729,ugly,honorable
1149037534,unrelated,0.6384,polite,crude
1149037535,unrelated,0.6531,allow,privy
1149037536,unrelated,1,descent,improvement
1149037537,antonym,1,illegitimately,legitimately
1149037538,unrelated,1,naturalistic,impractical
1149037539,antonym,1,survive,dead
1149037540,unrelated,1,little,commodity
1149037541,antonym,0.646,necessary,inappropriate
1149037542,unrelated,0.6708,well,blue
1149037543,unrelated,1,stern,able
1149037544,antonym,0.3392,well,spiteful
1149037545,unrelated,0.6815,reliable,unreal
1149037546,unrelated,1,square,negligible
1149037547,unrelated,1,unacceptable,unable
1149037548,unrelated,0.6451,constipation,regularity
1149037549,unrelated,1,abide,incompatible
1149037550,unrelated,1,long,pot
1149037551,unrelated,0.6481,perplex,easy
1149037552,unrelated,1,suffer,no
1149037553,antonym,1,intolerable,decently
1149037554,unrelated,0.6991,misguided,correctly
1149037555,entailment,0.6701,form,progress report
1149037556,unrelated,1,unglamorous,unusual
1149037557,unrelated,1,swing,unswept
1149037558,antonym,1,unfinished,finish
1149037559,antonym,0.6933,sizable,insignificant
1149037560,unrelated,1,even,scurvy
1149037561,unrelated,0.7104,unavailable,workable
1149037562,unrelated,0.6504,lame,adept
1149037563,unrelated,1,well,burn
1149037564,unrelated,0.6931,right,ill
1149037565,unrelated,1,right,wickedness
1149037566,unrelated,1,full,hurtful
1149037567,unrelated,1,undecipherable,easy
1149037568,unrelated,0.6658,substandard,available
1149037569,unrelated,0.6756,representation,exemplify
1149037570,unrelated,1,important,deliberate
1149037571,unrelated,0.6686,necessarily,perpetually
1149037572,unrelated,0.6714,hard,rough
1149037573,unrelated,0.7006,inaccurate,rightfield
1149037574,unrelated,1,sufficient,humble
1149037575,unrelated,1,so,non
1149037576,unrelated,1,bromide,uncommon
1149037577,unrelated,1,counterfeit,rectify
1149037578,unrelated,0.7095,disused,necessary
1149037579,unrelated,1,huh,altogether
1149037580,unrelated,1,magnification,understatement
1149037581,unrelated,1,shortly,well
1149037582,antonym,0.7018,fullness,emptiness
1149037583,unrelated,1,future,yearn
1149037584,paraphrase,0.6807,lawful,correct
1149037585,unrelated,1,severely,smooth
1149037586,unrelated,0.6776,shall,capable
1149037587,antonym,1,harsh,gentle
1149037588,unrelated,1,homo,woman
1149037589,antonym,1,comprehensibility,incomprehensibility
1149037590,unrelated,1,roughshod,easy
1149037591,unrelated,1,cheap,heavy
1149037592,paraphrase,0.6635,correctly,well
1149037593,unrelated,0.6715,tenacious,no
1149037594,unrelated,1,dire,possible
1149037595,unrelated,1,attention,deliberate
1149037596,antonym,0.3361,erroneous,reliable
1149037597,unrelated,1,no,secure
1149037598,unrelated,1,small,practically
1149037599,unrelated,0.7044,painful,safe
1149037600,unrelated,1,suffering,practicable
1149037601,unrelated,1,share,include
1149037602,antonym,0.6991,moisture,dry
1149037603,antonym,0.6231,unipolar,bipolar
1149037604,antonym,1,prohibit,permissible
1149037607,unrelated,1,difficult,square
1149037608,unrelated,1,abnormal,flop
1149037609,antonym,1,acyclic,cyclic
1149037610,paraphrase,1,sick,ill
1149037611,antonym,1,equally,unequally
1149037612,unrelated,0.3535,crepuscule,rise
1149037613,unrelated,1,right,imitation
1149037614,antonym,0.6498,depositary,withdraw
1149037615,unrelated,0.6749,right,unfit
1149037616,unrelated,0.6771,okay,unmatched
1149037617,unrelated,1,justly,unhealthy
1149037618,unrelated,0.621,impractical,commodious
1149037619,unrelated,0.6629,cunning,easy
1149037620,unrelated,1,sufficient,suddenly
1149037621,unrelated,1,tenacious,minimal
1149037622,unrelated,1,incorrect,expert
1149037623,unrelated,1,formation,private information
1149037624,antonym,1,equilibrium,imbalance
1149037625,unrelated,1,imperfectly,swell
1149037626,antonym,1,aimlessness,purposefulness
1149037627,antonym,1,fraud,correct
1149037628,unrelated,0.6816,no,discontinue
1149037629,antonym,1,simple,complex
1149037630,unrelated,0.6578,inscrutable,shallow
1149037631,unrelated,1,well-off,bad
1149037632,unrelated,1,take,tobacco use
1149037633,unrelated,1,future,hanker
1149037634,unrelated,0.708,flawed,castigate
1149037635,antonym,0.6591,fragrant,malodorous
1149037636,unrelated,0.6534,funny,crazy
1149037637,unrelated,1,nonetheless,presently
1149037638,unrelated,1,correctly,uncomfortable
1149037639,unrelated,1,exhaust,charge
1149037640,unrelated,1,local,express
1149037641,antonym,0.6585,self-pollination,cross-pollination
1149037642,unrelated,1,narrow,unspecified
1149037643,unrelated,1,possible,delicately
1149037644,unrelated,1,addition,totally
1149037645,unrelated,1,yearn,barely
1149037646,antonym,0.3415,surprising,steady
1149037647,antonym,0.6977,decent,spoilt
1149037648,unrelated,1,amazingly,self-evidently
1149037649,unrelated,1,serjeant,well
1149037650,unrelated,1,ridiculous,life-threatening
1149037651,unrelated,1,long,fallible
1149037652,antonym,0.7017,ofttimes,rarely
1149037653,unrelated,1,right,wellspring
1149037654,unrelated,0.658,unquiet,easy
1149037655,unrelated,1,expert,miserable
1149037656,unrelated,0.6668,hanker,card
1149037657,unrelated,0.6795,knowledge,certainly
1149037658,unrelated,1,nice,speculative
1149037659,unrelated,1,rightfield,fine
1149037660,antonym,1,mistaken,correct
1149037661,unrelated,1,ugly,redress
1149037662,antonym,0.6394,acceptable,unseasonable
1149037663,unrelated,1,forgetful,long
1149037664,unrelated,1,fair,compensate
1149037665,unrelated,1,require,ter
1149037666,antonym,1,okay,bad
1149037667,unrelated,1,tenacious,minimally
1149037668,unrelated,0.6193,identify,settle
1149037669,unrelated,1,costly,bum
1149037670,unrelated,0.6895,applicable,chuck
1149037671,unrelated,0.6664,inefficiently,easily
1149037672,unrelated,0.6646,accept,d
1149037673,antonym,0.3478,indistinguishable,different
1149037674,unrelated,1,abuse,decently
1149037675,unrelated,1,sound,sick
1149037676,antonym,1,condemnation,approbation
1149037677,unrelated,1,evening,hardly
1149037678,unrelated,1,respectable,point
1149037679,antonym,0.6473,long,nearsighted
1149037680,unrelated,0.6532,adequately,scantily
1149037681,unrelated,1,maybe,withal
1149037682,unrelated,0.6986,fantasy,plain
1149037683,other,0.6721,sufficiency,less
1149037684,unrelated,1,specify,law
1149037685,unrelated,1,seedy,as
1149037686,antonym,0.6631,function,idle
1149037687,unrelated,1,readily,badly
1149037688,antonym,0.6688,unwanted,appropriate
1149037689,unrelated,0.6683,avail,disservice
1149037690,unrelated,0.6896,bumpy,good
1149037691,unrelated,1,no,come
1149037692,unrelated,1,regular,more
1149037693,unrelated,0.665,use,unemployment
1149037694,unrelated,1,easy,steady
1149037695,antonym,1,unimportant,crucial
1149037696,antonym,0.5979,honorable,uncomfortable
1149037697,unrelated,1,find,glass
1149037698,unrelated,0.6588,exact,unclear
1149037699,antonym,1,honorable,inappropriate
1149037700,unrelated,1,convenient,severely
1149037701,unrelated,1,one,caput
1149037702,unrelated,1,straightaway,nope
1149037703,unrelated,1,forge,off
1149037704,unrelated,1,strait,harmful
1149037705,unrelated,1,ugly,necessary
1149037706,other,0.3428,violence,tameness
1149037709,antonym,0.3574,considerably,little
1149037710,antonym,0.6624,wrongful,proper
1149037711,antonym,1,unrealistic,realistic
1149037712,paraphrase,0.7141,limited,curb
1149037713,unrelated,0.6916,easygoing,sophisticated
1149037714,unrelated,0.6193,inadvisable,encourage
1149037715,unrelated,1,still,merely
1149037716,antonym,0.6531,lento,quickly
1149037717,antonym,1,agonist,antagonist
1149037718,antonym,1,beneficent,maleficent
1149037719,paraphrase,0.3446,form,provide information
1149037720,unrelated,1,untenable,rightfield
1149037721,unrelated,1,precisely,furthermore
1149037722,unrelated,0.3829,unlikely,probably
1149037723,unrelated,1,potential,panicky
1149037724,unrelated,1,additionally,lone
1149037725,unrelated,1,writhe,right
1149037726,unrelated,1,rightfield,okay
1149037727,unrelated,0.6853,sole,better
1149037728,unrelated,1,there,fair
1149037729,antonym,0.6701,sufficiency,inadequacy
1149037730,unrelated,0.6515,bullshit,decently
1149037731,unrelated,0.6635,fancy,early years
1149037732,unrelated,0.341,easily,readily
1149037733,unrelated,1,twice,single
1149037734,unrelated,1,unintentional,specify
1149037735,unrelated,1,straight,blue
1149037736,antonym,0.7375,permissible,prevent
1149037737,unrelated,1,skilful,well
1149037738,unrelated,1,cast,none
1149037739,unrelated,1,soon,excessively
1149037740,antonym,0.6524,impolite,polite
1149037741,unrelated,1,accurate,redress
1149037742,unrelated,1,even,trough
1149037743,unrelated,1,equal,classify
1149037744,antonym,0.6539,restrictiveness,permissiveness
1149037745,unrelated,1,break,delete
1149037746,unrelated,0.6638,hurtful,goodness
1149037747,antonym,0.6767,minimally,considerably
1149037748,antonym,1,nonuniform,uniform
1149037749,unrelated,1,rude,commodity
1149037750,unrelated,1,difficult,commodity
1149037751,antonym,1,consonant,vowel
1149037752,unrelated,1,compatible,patronage
1149037753,unrelated,1,silence,so
1149037754,unrelated,1,informant,sink
1149037755,antonym,1,flexor,extensor
1149037756,antonym,1,unfriendly,friendly
1149037757,unrelated,0.676,off,bring
1149037758,unrelated,1,foresighted,huh
1149037759,antonym,0.6934,irrational,sensible
1149037760,unrelated,0.653,hardly,sufficient
1149037761,unrelated,1,aside,scarcely
1149037762,unrelated,1,discrete,equal
1149037763,unrelated,0.6701,good,slightly
1149037764,unrelated,0.6267,shitty,skilful
1149037765,antonym,1,unabated,vary
1149037766,antonym,1,important,insignificant
1149037767,antonym,0.6635,easy,grueling
1149037768,unrelated,1,useful,sleeveless
1149037769,unrelated,0.6531,miserable,mighty
1149037770,unrelated,0.6334,retrogressive,direct
1149037771,unrelated,1,gamey,right
1149037772,unrelated,1,stuart,hanker
1149037773,unrelated,0.67,reliable,incorrect
1149037774,unrelated,1,storm,regular
1149037775,unrelated,1,evil,properly
1149037776,unrelated,1,fraudulent,chasten
1149037777,unrelated,0.6701,flawed,lawful
1149037778,unrelated,1,adequate,rickety
1149037779,unrelated,0.6648,steep,right
1149037780,unrelated,0.666,estimable,inappropriate
1149037781,unrelated,1,wretched,acceptable
1149037782,unrelated,0.6568,still,precisely
1149037783,unrelated,0.6773,mightily,unthinkable
1149037784,unrelated,0.6707,quondam,now
1149037785,unrelated,1,uncommitted,moot
1149037786,antonym,0.6691,deceptive,TRUE
1149037787,unrelated,1,good,upset
1149037788,unrelated,1,available,innocent
1149037789,unrelated,1,compensate,inconceivable
1149037790,unrelated,1,concise,prolix
1149037791,paraphrase,0.3441,demented,ill
1149037792,unrelated,1,abnormal,ripe
1149037793,unrelated,1,effective,toothless
1149037794,unrelated,1,none,beryllium
1149037795,unrelated,0.6605,fine,soundly
1149037796,unrelated,1,minimally,comfortably
1149037797,unrelated,0.354,negligible,meaning
1149037798,unrelated,0.6461,right,disorder
1149037799,unrelated,0.694,flop,hurt
1149037800,antonym,0.6588,cooperation,competition
1149037801,unrelated,0.6588,deprivation,gain
1149037802,unrelated,1,lone,secondly
1149037803,unrelated,0.6845,comfortable,convenient
1149037804,unrelated,1,swell,erroneously
1149037805,unrelated,0.6497,base,head
1149037806,unrelated,1,salutary,cheesy
1149037807,other,0.6764,difficult,mighty
1149037808,unrelated,1,exclusively,outside
1149037813,unrelated,1,formation,public relations
1149037814,unrelated,1,ripe,cold
1149037815,antonym,1,conformist,nonconformist
1149037816,antonym,0.6939,adequately,amiss
1149037817,unrelated,1,deficient,over
1149037818,unrelated,0.6493,comfortably,inadequately
1149037819,paraphrase,0.6685,excessively,plenty
1149037820,unrelated,1,good,unvoiced
1149037821,unrelated,1,clean,hurt
1149037822,unrelated,0.7001,hard-pressed,goodness
1149037823,unrelated,1,objective,applicable
1149037824,antonym,0.6661,unremarkably,remarkably
1149037825,unrelated,0.6798,off-key,right
1149037826,paraphrase,0.3455,achievable,possible
1149037827,unrelated,1,sure,rubber
1149037828,unrelated,0.667,desirable,inhumane
1149037829,unrelated,1,bullshit,dependable
1149037830,unrelated,1,seriously,well
1149037831,antonym,0.3409,justly,inappropriate
1149037832,antonym,0.6876,predominant,recessive
1149037833,unrelated,1,backbreaking,lojack
1149037834,unrelated,1,code,amp
1149037835,unrelated,1,rugged,tender
1149037836,unrelated,0.6238,tough,harmless
1149037837,unrelated,1,pugnacious,right
1149037838,antonym,0.6671,badness,correct
1149037839,paraphrase,0.7031,practicable,executable
1149037840,paraphrase,0.6627,negative,less
1149037841,unrelated,1,watery,sufficient
1149037842,unrelated,1,well-off,complicated
1149037843,unrelated,0.7279,worthless,practically
1149037844,unrelated,1,non,dear
1149037845,unrelated,1,hitherto,maybe
1149037846,unrelated,0.6537,employ,compliance
1149037847,unrelated,1,gonna,fountainhead
1149037848,unrelated,1,insane,beneficial
1149037849,unrelated,0.6316,unknown,experience
1149037850,unrelated,1,disability,wield
1149037851,unrelated,1,puke,well
1149037852,unrelated,1,annihilate,ignite
1149037853,unrelated,0.6476,safe,ill
1149037854,unrelated,0.6821,acceptable,wrongfulness
1149037855,unrelated,1,short,fountainhead
1149037856,unrelated,0.6503,sketchy,consummate
1149037857,unrelated,1,well,even
1149037858,unrelated,1,fine,near
1149037859,unrelated,1,franklin,considerably
1149037860,unrelated,0.652,beneficial,unwell
1149037861,category,0.6692,germany,sweden
1149037862,unrelated,1,longer,well
1149037863,unrelated,1,band,off
1149037864,unrelated,1,say,conceive
1149037865,unrelated,1,au,late
1149037866,antonym,0.6382,hard,lightly
1149037867,unrelated,0.6608,winner,more
1149037868,unrelated,1,place,off
1149037869,unrelated,1,com,amp
1149037870,unrelated,1,weird,right-hand
1149037871,unrelated,1,gently,long
1149037872,paraphrase,1,directly,straight away
1149037873,unrelated,1,international,gonna
1149037874,unrelated,0.6751,elucidate,ambiguous
1149037875,unrelated,0.6703,superfluous,utile
1149037876,unrelated,1,well,restrict
1149037877,unrelated,1,no,contract
1149037878,unrelated,1,till,exactly
1149037879,unrelated,0.6767,pretty,big
1149037880,unrelated,1,gay,timid
1149037881,unrelated,1,uncertain,delimit
1149037882,antonym,1,gloominess,happiness
1149037883,unrelated,1,simply,unaccompanied
1149037884,unrelated,1,utilise,compliance
1149037885,unrelated,1,heavy,adequately
1149037886,antonym,0.5244,orifice,closing
1149037887,unrelated,1,seize,worthless
1149037888,antonym,0.6682,shade,unshaded
1149037889,unrelated,1,decently,upset
1149037890,unrelated,1,easily,yobo
1149037891,unrelated,0.6768,flashy,costly
1149037892,unrelated,1,topic,recall
1149037893,unrelated,1,late,anymore
1149037894,unrelated,1,unsung,feasible
1149037895,unrelated,1,rubber,creepy
1149037896,unrelated,1,assuredness,dirty
1149037897,unrelated,1,unimportant,authoritative
1149037898,unrelated,0.6752,more,see
1149037899,unrelated,0.6784,simple-minded,difficult
1149037900,unrelated,0.6643,pretty,mightily
1149037901,unrelated,1,minus,even
1149037902,unrelated,1,today,practice
1149037903,unrelated,0.6543,nah,barely
1149037904,antonym,0.664,beneficial,terrible
1149037905,unrelated,1,fraught,ridiculous
1149037906,unrelated,1,adept,no
1149037907,unrelated,0.6539,unspoilt,nice
1149037908,unrelated,1,uncollectible,interesting
1149037909,unrelated,0.6708,scarcely,no.
1149037910,unrelated,1,undirected,aground
1149037911,other,0.3432,inconceivable,impracticable
1149037912,unrelated,0.6644,feasible,ineffective
1149037913,antonym,1,adequate,imperfect
1149037914,unrelated,1,voiceless,possible
1149037915,unrelated,1,correctly,miserable
1149037916,antonym,0.6825,awry,righteous
1149037917,unrelated,1,indispensable,decent
1149037918,unrelated,1,unfit,evil
1149037919,unrelated,0.6567,uncollectible,fine
1149037920,unrelated,0.6448,rarely,practically
1149037922,unrelated,1,simply,want
1149037923,unrelated,0.6624,long,now
1149037924,unrelated,0.6238,appropriate,misguided
1149037925,unrelated,1,redundant,earmark
1149037926,unrelated,0.6835,halfway,beginning
1149037927,antonym,0.6512,outrageous,decently
1149037928,unrelated,1,currently,even
1149037929,unrelated,0.6933,regretful,good
1149037930,antonym,1,credible,incredible
1149037931,unrelated,1,fair,outside
1149037932,unrelated,1,well-to-do,stiff
1149037933,unrelated,0.6556,moderately,bad
1149037934,unrelated,1,alter,flat
1149037935,entailment,0.3426,accountability,responsible
1149037936,antonym,0.6591,spiritism,worldliness
1149037937,unrelated,1,heavy,rough
1149037938,unrelated,0.3365,decent,ugly
1149037939,unrelated,1,long,meek
1149037940,antonym,1,overly,little
1149037941,unrelated,0.6451,lopsided,adequately
1149037942,unrelated,1,bad,likewise
1149037943,unrelated,0.7023,narrow,undetermined
1149037944,unrelated,1,flop,badly
1149037945,antonym,1,long,minimum
1149037946,unrelated,0.6762,yearn,thin
1149037947,antonym,1,irrecoverable,recoverable
1149037948,unrelated,1,miscarry,passing
1149037949,unrelated,0.6499,TRUE,proper
1149037950,antonym,0.6594,discontinuous,continuous
1149037951,unrelated,1,time,tenacious
1149037952,antonym,1,equal,dissimilar
1149037953,unrelated,1,usable,unreachable
1149037954,antonym,1,livelihood,dead
1149037955,unrelated,1,confused,prophylactic
1149037956,unrelated,1,right,unnatural
1149037957,other,0.7398,hatless,hat
1149037958,unrelated,1,commodity,ill
1149037959,unrelated,1,replace,reserve
1149037960,antonym,0.6649,hoard,unfurl
1149037961,unrelated,1,right-hand,unjustified
1149037962,unrelated,1,evening,odd
1149037963,antonym,0.6416,unremitting,inconstant
1149037964,unrelated,1,real,dreamlike
1149037965,unrelated,1,furthermore,fair
1149037966,unrelated,1,brilliant,reliable
1149037967,unrelated,1,powerful,alright
1149037968,unrelated,1,no,simply
1149037969,unrelated,1,available,translation
1149037970,unrelated,1,nice,thoroughly
1149037971,unrelated,1,full,rotten
1149037972,unrelated,1,change,unaffected
1149037973,unrelated,1,advantageously,sick
1149037974,antonym,0.6728,inconclusive,well-defined
1149037975,unrelated,0.6658,unlikely,indisputable
1149037976,unrelated,0.6396,available,infeasible
1149037977,unrelated,1,more,lone
1149037978,unrelated,0.6653,indeterminate,specialise
1149037979,unrelated,1,child,long
1149037980,unrelated,1,identical,no
1149037981,antonym,1,complicated,easygoing
1149037982,unrelated,0.6689,costly,excessively
1149037983,unrelated,1,correct,frill
1149037984,unrelated,1,surface,fall
1149037985,unrelated,1,now,nope
1149037986,unrelated,1,hard,compensate
1149037987,unrelated,1,dump,well
1149037988,unrelated,1,discover,c
1149037989,unrelated,1,sound,impossible
1149037990,unrelated,1,difficult,polish
1149037991,unrelated,1,grasp,name
1149037992,antonym,1,orderly,disorderly
1149037993,unrelated,1,proficient,incorrect
1149037994,antonym,0.6604,acceptable,disgraceful
1149037995,unrelated,1,well,defecate
1149037996,unrelated,1,correct,meaninglessness
1149037997,entailment,0.3636,discussion,discourse
1149037998,unrelated,1,usable,nonexistent
1149037999,unrelated,0.6809,receive,delete
1149038000,antonym,1,depersonalize,personalise
1149038001,unrelated,1,plumb,dirty
1149038002,unrelated,1,more,alia
1149038003,entailment,0.6664,jaw,jawless
1149038004,unrelated,0.3438,wild,well-founded
1149038005,unrelated,1,slightly,yearn
1149038006,unrelated,0.6701,hail,go
1149038007,unrelated,1,voiceless,right
1149038008,unrelated,1,eve,simultaneously
1149038009,paraphrase,0.6843,publication,issue
1149038010,unrelated,0.6376,tractability,inflexibility
1149038011,unrelated,1,skillful,ugly
1149038012,unrelated,1,huh,instantly
1149038013,unrelated,1,figure,limited
1149038015,unrelated,1,go,alive
1149038016,unrelated,0.6415,spoilt,table
1149038017,unrelated,1,upright,nah
